0.01 0 -0.0257585
0.01 0.128228 -0.0811932
0.01 0.256457 -0.135295
0.01 0.384685 -0.187175
0.01 0.512913 -0.235981
0.01 0.641141 -0.280913
0.01 0.76937 -0.321232
0.01 0.897598 -0.356277
0.01 1.02583 -0.385471
0.01 1.15405 -0.408337
0.01 1.28228 -0.424497
0.01 1.41051 -0.433687
0.01 1.53874 -0.435756
0.01 1.66697 -0.43067
0.01 1.7952 -0.418511
0.01 1.92342 -0.399482
0.01 2.05165 -0.373893
0.01 2.17988 -0.342164
0.01 2.30811 -0.304817
0.01 2.43634 -0.262465
0.01 2.56457 -0.215804
0.01 2.69279 -0.165599
0.01 2.82102 -0.112674
0.01 2.94925 -0.0578999
0.01 3.07748 -0.00217492
0.01 3.20571 0.0535859
0.01 3.33394 0.108467
0.01 3.46216 0.161567
0.01 3.59039 0.212014
0.01 3.71862 0.258979
0.01 3.84685 0.301693
0.01 3.97508 0.339452
0.01 4.1033 0.371638
0.01 4.23153 0.397721
0.01 4.35976 0.417274
0.01 4.48799 0.429976
0.01 4.61622 0.435616
0.01 4.74445 0.434104
0.01 4.87267 0.425465
0.01 5.0009 0.409839
0.01 5.12913 0.387484
0.01 5.25736 0.358766
0.01 5.38559 0.324157
0.01 5.51382 0.284225
0.01 5.64204 0.239627
0.01 5.77027 0.191094
0.01 5.8985 0.139423
0.01 6.02673 0.0854628
0.01 6.15496 0.0300994
0.01 6.28319 -0.0257585
2.01399 0 -0.0954458
2.01399 0.128228 -0.00413774
2.01399 0.256457 0.0872383
2.01399 0.384685 0.177182
2.01399 0.512913 0.264216
2.01399 0.641141 0.346912
2.01399 0.76937 0.423911
2.01399 0.897598 0.49395
2.01399 1.02583 0.555878
2.01399 1.15405 0.608679
2.01399 1.28228 0.651486
2.01399 1.41051 0.683595
2.01399 1.53874 0.704479
2.01399 1.66697 0.713796
2.01399 1.7952 0.711392
2.01399 1.92342 0.697307
2.01399 2.05165 0.671773
2.01399 2.17988 0.635208
2.01399 2.30811 0.588212
2.01399 2.43634 0.531558
2.01399 2.56457 0.466177
2.01399 2.69279 0.393141
2.01399 2.82102 0.313649
2.01399 2.94925 0.229007
2.01399 3.07748 0.140605
2.01399 3.20571 0.0498942
2.01399 3.33394 -0.0416357
2.01399 3.46216 -0.132482
2.01399 3.59039 -0.221153
2.01399 3.71862 -0.306193
2.01399 3.84685 -0.386205
2.01399 3.97508 -0.459875
2.01399 4.1033 -0.525995
2.01399 4.23153 -0.583478
2.01399 4.35976 -0.63138
2.01399 4.48799 -0.668915
2.01399 4.61622 -0.695465
2.01399 4.74445 -0.710598
2.01399 4.87267 -0.714061
2.01399 5.0009 -0.7058
2.01399 5.12913 -0.685948
2.01399 5.25736 -0.654836
2.01399 5.38559 -0.61297
2.01399 5.51382 -0.561038
2.01399 5.64204 -0.499895
2.01399 5.77027 -0.430544
2.01399 5.8985 -0.354123
2.01399 6.02673 -0.271887
2.01399 6.15496 -0.185187
2.01399 6.28319 -0.0954457
4.01798 0 -0.203254
4.01798 0.128228 -0.27239
4.01798 0.256457 -0.337054
4.01798 0.384685 -0.396183
4.01798 0.512913 -0.448807
4.01798 0.641141 -0.494062
4.01798 0.76937 -0.531204
4.01798 0.897598 -0.559623
4.01798 1.02583 -0.578855
4.01798 1.15405 -0.588581
4.01798 1.28228 -0.588642
4.01798 1.41051 -0.579038
4.01798 1.53874 -0.559927
4.01798 1.66697 -0.531621
4.01798 1.7952 -0.494586
4.01798 1.92342 -0.44943
4.01798 2.05165 -0.396894
4.01798 2.17988 -0.337842
4.01798 2.30811 -0.273242
4.01798 2.43634 -0.204155
4.01798 2.56457 -0.131716
4.01798 2.69279 -0.0571145
4.01798 2.82102 0.0184244
4.01798 2.94925 0.0936617
4.01798 3.07748 0.16736
4.01798 3.20571 0.238312
4.01798 3.33394 0.305349
4.01798 3.46216 0.367373
4.01798 3.59039 0.423365
4.01798 3.71862 0.472405
4.01798 3.84685 0.513689
4.01798 3.97508 0.546537
4.01798 4.1033 0.570411
4.01798 4.23153 0.58492
4.01798 4.35976 0.589823
4.01798 4.48799 0.585043
4.01798 4.61622 0.570655
4.01798 4.74445 0.546897
4.01798 4.87267 0.51416
4.01798 5.0009 0.47298
4.01798 5.12913 0.424033
4.01798 5.25736 0.368124
4.01798 5.38559 0.306171
4.01798 5.51382 0.23919
4.01798 5.64204 0.168282
4.01798 5.77027 0.0946098
4.01798 5.8985 0.019385
4.01798 6.02673 -0.0561584
4.01798 6.15496 -0.13078
4.01798 6.28319 -0.203253
6.02196 0 0.103276
6.02196 0.128228 0.0284277
