0.01 0 -0.0603079
0.01 0.128228 -0.253367
0.01 0.256457 -0.442265
0.01 0.384685 -0.623902
0.01 0.512913 -0.795294
0.01 0.641141 -0.953627
0.01 0.76937 -1.0963
0.01 0.897598 -1.22097
0.01 1.02583 -1.3256
0.01 1.15405 -1.40846
0.01 1.28228 -1.46819
0.01 1.41051 -1.50382
0.01 1.53874 -1.51475
0.01 1.66697 -1.50081
0.01 1.7952 -1.46222
0.01 1.92342 -1.39963
0.01 2.05165 -1.31406
0.01 2.17988 -1.2069
0.01 2.30811 -1.07993
0.01 2.43634 -0.935233
0.01 2.56457 -0.775174
0.01 2.69279 -0.602388
0.01 2.82102 -0.41971
0.01 2.94925 -0.230141
0.01 3.07748 -0.0367924
0.01 3.20571 0.15716
0.01 3.33394 0.348532
0.01 3.46216 0.534181
0.01 3.59039 0.711059
0.01 3.71862 0.876261
0.01 3.84685 1.02707
0.01 3.97508 1.16102
0.01 4.1033 1.27591
0.01 4.23153 1.36984
0.01 4.35976 1.44129
0.01 4.48799 1.48906
0.01 4.61622 1.51239
0.01 4.74445 1.51088
0.01 4.87267 1.48457
0.01 5.0009 1.43387
0.01 5.12913 1.35964
0.01 5.25736 1.26308
0.01 5.38559 1.14577
0.01 5.51382 1.00966
0.01 5.64204 0.856964
0.01 5.77027 0.690199
0.01 5.8985 0.512101
0.01 6.02673 0.325595
0.01 6.15496 0.133741
0.01 6.28319 -0.0603082
2.01399 0 0.198884
2.01399 0.128228 0.165485
2.01399 0.256457 0.129368
2.01399 0.384685 0.0911274
2.01399 0.512913 0.0513901
2.01399 0.641141 0.0108091
2.01399 0.76937 -0.0299492
2.01399 0.897598 -0.0702156
2.01399 1.02583 -0.10933
2.01399 1.15405 -0.146648
2.01399 1.28228 -0.181559
2.01399 1.41051 -0.213488
2.01399 1.53874 -0.241912
2.01399 1.66697 -0.266364
2.01399 1.7952 -0.286442
2.01399 1.92342 -0.301816
2.01399 2.05165 -0.312235
2.01399 2.17988 -0.317527
2.01399 2.30811 -0.317606
2.01399 2.43634 -0.312469
2.01399 2.56457 -0.302201
2.01399 2.69279 -0.286971
2.01399 2.82102 -0.267029
2.01399 2.94925 -0.242703
2.01399 3.07748 -0.214391
2.01399 3.20571 -0.182559
2.01399 3.33394 -0.14773
2.01399 3.46216 -0.110474
2.01399 3.59039 -0.0714055
2.01399 3.71862 -0.0311636
2.01399 3.84685 0.00958954
2.01399 3.97508 0.0501856
2.01399 4.1033 0.0899578
2.01399 4.23153 0.128252
2.01399 4.35976 0.164442
2.01399 4.48799 0.197931
2.01399 4.61622 0.228169
2.01399 4.74445 0.254661
2.01399 4.87267 0.276972
2.01399 5.0009 0.294735
2.01399 5.12913 0.307658
2.01399 5.25736 0.315529
2.01399 5.38559 0.318221
2.01399 5.51382 0.315686
2.01399 5.64204 0.307967
2.01399 5.77027 0.295193
