0.01 0 0.00148101
0.01 0.0634665 -0.00248335
0.01 0.126933 -0.00643768
0.01 0.1904 -0.0103661
0.01 0.253866 -0.0142527
0.01 0.317333 -0.0180821
0.01 0.380799 -0.0218386
0.01 0.444266 -0.0255073
0.01 0.507732 -0.029073
0.01 0.571199 -0.0325218
0.01 0.634665 -0.0358395
0.01 0.698132 -0.039013
0.01 0.761598 -0.0420294
0.01 0.825065 -0.0448766
0.01 0.888531 -0.047543
0.01 0.951998 -0.0500181
0.01 1.01546 -0.0522917
0.01 1.07893 -0.0543548
0.01 1.1424 -0.0561992
0.01 1.20586 -0.0578172
0.01 1.26933 -0.0592023
0.01 1.3328 -0.0603488
0.01 1.39626 -0.0612526
0.01 1.45973 -0.0619095
0.01 1.5232 -0.0623173
0.01 1.58666 -0.0624741
0.01 1.65013 -0.0623795
0.01 1.7136 -0.0620335
0.01 1.77706 -0.061438
0.01 1.84053 -0.0605947
0.01 1.904 -0.0595078
0.01 1.96746 -0.0581809
0.01 2.03093 -0.05662
0.01 2.0944 -0.054831
0.01 2.15786 -0.0528215
0.01 2.22133 -0.0505992
0.01 2.28479 -0.0481728
0.01 2.34826 -0.045553
0.01 2.41173 -0.0427491
0.01 2.47519 -0.0397734
0.01 2.53866 -0.0366376
0.01 2.60213 -0.0333542
0.01 2.66559 -0.0299366
0.01 2.72906 -0.0263982
0.01 2.79253 -0.0227538
0.01 2.85599 -0.0190176
0.01 2.91946 -0.0152049
0.01 2.98293 -0.0113309
0.01 3.04639 -0.00741137
0.01 3.10986 -0.00346195
0.01 3.17333 0.000501413
0.01 3.23679 0.00446271
0.01 3.30026 0.00840607
0.01 3.36373 0.0123156
0.01 3.42719 0.0161755
0.01 3.49066 0.0199703
0.01 3.55413 0.0236847
0.01 3.61759 0.0273038
0.01 3.68106 0.0308128
0.01 3.74452 0.0341977
0.01 3.80799 0.0374451
0.01 3.87146 0.0405418
0.01 3.93492 0.0434749
0.01 3.99839 0.0462331
0.01 4.06186 0.0488049
0.01 4.12532 0.0511807
0.01 4.18879 0.0533504
0.01 4.25226 0.0553048
0.01 4.31572 0.0570366
0.01 4.37919 0.0585389
0.01 4.44266 0.0598056
0.01 4.50612 0.0608312
0.01 4.56959 0.0616122
0.01 4.63306 0.0621445
0.01 4.69652 0.0624272
0.01 4.75999 0.0624581
0.01 4.82346 0.0622378
0.01 4.88692 0.0617667
0.01 4.95039 0.0610471
0.01 5.01385 0.0600816
0.01 5.07732 0.0588739
0.01 5.14079 0.0574296
0.01 5.20425 0.0557536
0.01 5.26772 0.0538534
0.01 5.33119 0.0517362
0.01 5.39465 0.0494107
0.01 5.45812 0.0468864
0.01 5.52159 0.0441733
0.01 5.58505 0.041282
0.01 5.64852 0.0382247
0.01 5.71199 0.0350134
0.01 5.77545 0.0316614
0.01 5.83892 0.0281816
0.01 5.90239 0.0245884
0.01 5.96585 0.0208962
0.01 6.02932 0.0171199
0.01 6.09279 0.0132746
0.01 6.15625 0.00937585
0.01 6.21972 0.00543938
0.01 6.28319 0.001481
1.01099 0 -0.145836
1.01099 0.0634665 -0.104135
1.01099 0.126933 -0.0620157
1.01099 0.1904 -0.0196464
1.01099 0.253866 0.022802
1.01099 0.317333 0.0651587
1.01099 0.380799 0.107253
1.01099 0.444266 0.148915
1.01099 0.507732 0.189978
1.01099 0.571199 0.230276
1.01099 0.634665 0.269646
1.01099 0.698132 0.307931
1.01099 0.761598 0.344976
1.01099 0.825065 0.380632
1.01099 0.888531 0.414755
1.01099 0.951998 0.447208
1.01099 1.01546 0.47786
1.01099 1.07893 0.506588
1.01099 1.1424 0.533276
1.01099 1.20586 0.557817
1.01099 1.26933 0.580112
1.01099 1.3328 0.600071
1.01099 1.39626 0.617614
1.01099 1.45973 0.63267
1.01099 1.5232 0.645177
