25 0 0.0319322
25.01 0 0.0311756
25.02 0 0.0304497
25.03 0 0.0297561
25.04 0 0.029098
25.0501 0 0.0284781
25.0601 0 0.0278978
25.0701 0 0.0273606
25.0801 0 0.0268679
25.0901 0 0.0264219
25.1001 0 0.0260242
25.1101 0 0.025677
25.1201 0 0.0253816
25.1301 0 0.0251392
25.1401 0 0.0249516
25.1502 0 0.02482
25.1602 0 0.0247447
25.1702 0 0.0247267
25.1802 0 0.0247669
25.1902 0 0.0248655
25.2002 0 0.0250232
25.2102 0 0.0252396
25.2202 0 0.0255145
25.2302 0 0.0258478
25.2402 0 0.0262394
25.2502 0 0.0266882
25.2603 0 0.0271938
25.2703 0 0.0277547
25.2803 0 0.0283707
25.2903 0 0.0290395
25.3003 0 0.0297602
25.3103 0 0.030531
25.3203 0 0.03135
25.3303 0 0.0322152
25.3403 0 0.0331249
25.3503 0 0.0340768
25.3604 0 0.0350686
25.3704 0 0.0360975
25.3804 0 0.0371611
25.3904 0 0.0382568
25.4004 0 0.0393814
25.4104 0 0.0405326
25.4204 0 0.0417071
25.4304 0 0.0429023
25.4404 0 0.0441144
25.4505 0 0.0453405
25.4605 0 0.0465777
25.4705 0 0.0478224
25.4805 0 0.0490714
25.4905 0 0.0503215
25.5005 0 0.0515693
25.5105 0 0.0528122
25.5205 0 0.0540462
25.5305 0 0.0552681
25.5405 0 0.0564752
25.5506 0 0.0576635
25.5606 0 0.0588307
25.5706 0 0.0599737
25.5806 0 0.0610895
25.5906 0 0.062175
25.6006 0 0.0632277
25.6106 0 0.0642446
25.6206 0 0.0652238
25.6306 0 0.0661625
25.6406 0 0.0670582
25.6507 0 0.0679089
25.6607 0 0.0687127
25.6707 0 0.0694681
25.6807 0 0.0701727
25.6907 0 0.0708255
25.7007 0 0.0714248
25.7107 0 0.0719694
25.7207 0 0.072459
25.7307 0 0.0728917
25.7407 0 0.0732676
25.7508 0 0.0735856
25.7608 0 0.073846
25.7708 0 0.0740485
25.7808 0 0.0741932
25.7908 0 0.07428
25.8008 0 0.0743099
25.8108 0 0.074283
25.8208 0 0.074201
25.8308 0 0.0740639
25.8408 0 0.0738732
25.8509 0 0.0736306
25.8609 0 0.073337
25.8709 0 0.0729949
25.8809 0 0.072605
25.8909 0 0.0721703
25.9009 0 0.0716923
25.9109 0 0.0711739
25.9209 0 0.0706168
25.9309 0 0.0700242
25.9409 0 0.0693982
25.951 0 0.0687419
25.961 0 0.0680572
25.971 0 0.0673486
25.981 0 0.0666175
25.991 0 0.0658678
26.001 0 0.0651031
26.011 0 0.0643255
26.021 0 0.0635385
26.031 0 0.0627456
26.041 0 0.0619503
26.0511 0 0.0611546
26.0611 0 0.0603627
26.0711 0 0.0595774
26.0811 0 0.0588027
26.0911 0 0.0580409
26.1011 0 0.0572947
26.1111 0 0.0565682
26.1211 0 0.0558637
26.1311 0 0.0551843
26.1411 0 0.0545319
26.1512 0 0.0539105
26.1612 0 0.053322
26.1712 0 0.0527692
26.1812 0 0.0522533
26.1912 0 0.0517778
26.2012 0 0.0513441
26.2112 0 0.0509536
26.2212 0 0.0506091
26.2312 0 0.0503116
26.2412 0 0.050062
26.2513 0 0.0498622
26.2613 0 0.0497128
26.2713 0 0.049615
26.2813 0 0.0495692
26.2913 0 0.049576
26.3013 0 0.0496356
26.3113 0 0.0497483
26.3213 0 0.0499137
26.3313 0 0.0501316
26.3413 0 0.0504018
26.3514 0 0.0507231
26.3614 0 0.0510955
26.3714 0 0.0515171
26.3814 0 0.0519867
26.3914 0 0.0525035
26.4014 0 0.0530657
26.4114 0 0.0536714
26.4214 0 0.054319
26.4314 0 0.0550063
26.4414 0 0.0557309
26.4515 0 0.0564907
26.4615 0 0.057283
26.4715 0 0.0581058
26.4815 0 0.0589554
26.4915 0 0.0598299
26.5015 0 0.0607256
26.5115 0 0.06164
26.5215 0 0.0625701
26.5315 0 0.0635122
26.5415 0 0.064464
26.5516 0 0.0654212
26.5616 0 0.0663805
26.5716 0 0.0673394
26.5816 0 0.0682943
26.5916 0 0.0692411
26.6016 0 0.0701777
26.6116 0 0.0710995
26.6216 0 0.0720041
26.6316 0 0.0728882
26.6416 0 0.073748
26.6517 0 0.0745809
26.6617 0 0.0753835
26.6717 0 0.0761532
26.6817 0 0.0768864
26.6917 0 0.077581
26.7017 0 0.0782341
26.7117 0 0.0788434
26.7217 0 0.079406
26.7317 0 0.0799194
26.7417 0 0.0803819
26.7518 0 0.0807919
26.7618 0 0.0811474
26.7718 0 0.0814456
26.7818 0 0.0816861
26.7918 0 0.0818672
26.8018 0 0.0819881
26.8118 0 0.082047
26.8218 0 0.0820442
26.8318 0 0.0819784
26.8418 0 0.0818487
26.8519 0 0.0816565
26.8619 0 0.0814003
26.8719 0 0.0810807
26.8819 0 0.080698
26.8919 0 0.080253
26.9019 0 0.0797466
26.9119 0 0.0791785
26.9219 0 0.0785512
26.9319 0 0.077865
26.9419 0 0.0771223
26.952 0 0.0763237
26.962 0 0.0754712
26.972 0 0.074567
26.982 0 0.073613
26.992 0 0.072612
27.002 0 0.0715651
27.012 0 0.0704757
27.022 0 0.0693464
27.032 0 0.0681792
27.042 0 0.0669774
27.0521 0 0.0657436
27.0621 0 0.0644808
27.0721 0 0.0631918
27.0821 0 0.0618804
27.0921 0 0.0605488
27.1021 0 0.0592007
27.1121 0 0.0578396
27.1221 0 0.0564675
27.1321 0 0.0550882
27.1421 0 0.0537054
27.1522 0 0.0523213
27.1622 0 0.05094
27.1722 0 0.0495638
27.1822 0 0.0481959
27.1922 0 0.04684
27.2022 0 0.0454978
27.2122 0 0.0441727
27.2222 0 0.0428676
27.2322 0 0.0415843
27.2422 0 0.0403265
27.2523 0 0.0390959
27.2623 0 0.0378949
27.2723 0 0.0367256
27.2823 0 0.0355901
27.2923 0 0.0344898
27.3023 0 0.0334272
27.3123 0 0.0324029
27.3223 0 0.0314192
27.3323 0 0.0304768
27.3423 0 0.0295767
27.3524 0 0.0287201
27.3624 0 0.0279074
27.3724 0 0.0271393
27.3824 0 0.0264163
27.3924 0 0.025738
27.4024 0 0.0251049
27.4124 0 0.0245167
27.4224 0 0.0239731
27.4324 0 0.0234733
27.4424 0 0.0230172
27.4525 0 0.0226032
27.4625 0 0.0222306
27.4725 0 0.0218983
27.4825 0 0.021605
27.4925 0 0.0213492
27.5025 0 0.0211291
27.5125 0 0.0209432
27.5225 0 0.0207896
27.5325 0 0.0206663
27.5425 0 0.0205711
27.5526 0 0.0205022
27.5626 0 0.0204567
27.5726 0 0.0204329
27.5826 0 0.0204281
27.5926 0 0.0204396
27.6026 0 0.0204653
27.6126 0 0.0205025
27.6226 0 0.0205484
27.6326 0 0.0206007
27.6426 0 0.0206566
27.6527 0 0.0207136
27.6627 0 0.020769
27.6727 0 0.0208202
27.6827 0 0.0208649
27.6927 0 0.0209005
27.7027 0 0.0209247
27.7127 0 0.0209348
27.7227 0 0.020929
27.7327 0 0.0209047
27.7427 0 0.02086
27.7528 0 0.0207931
27.7628 0 0.0207018
27.7728 0 0.0205847
27.7828 0 0.0204399
27.7928 0 0.0202662
27.8028 0 0.0200622
27.8128 0 0.0198267
27.8228 0 0.0195587
27.8328 0 0.0192574
27.8428 0 0.0189222
27.8529 0 0.0185523
27.8629 0 0.0181478
27.8729 0 0.0177083
27.8829 0 0.017234
27.8929 0 0.016725
27.9029 0 0.0161816
27.9129 0 0.0156047
27.9229 0 0.0149947
27.9329 0 0.0143527
27.9429 0 0.0136801
27.953 0 0.0129777
27.963 0 0.0122474
27.973 0 0.0114906
27.983 0 0.0107093
27.993 0 0.00990519
28.003 0 0.0090805
28.013 0 0.00823732
28.023 0 0.00737844
28.033 0 0.00650611
28.043 0 0.0056231
28.0531 0 0.00473199
28.0631 0 0.00383575
28.0731 0 0.00293722
28.0831 0 0.00203953
28.0931 0 0.00114564
28.1031 0 0.000258819
28.1131 0 -0.000617609
28.1231 0 -0.00148062
28.1331 0 -0.00232683
28.1431 0 -0.00315285
28.1532 0 -0.00395575
28.1632 0 -0.00473187
28.1732 0 -0.00547821
28.1832 0 -0.00619146
28.1932 0 -0.00686837
28.2032 0 -0.00750585
28.2132 0 -0.00810094
28.2232 0 -0.00865079
28.2332 0 -0.00915233
28.2432 0 -0.00960285
28.2533 0 -0.0099998
28.2633 0 -0.0103405
28.2733 0 -0.0106228
28.2833 0 -0.0108443
28.2933 0 -0.0110031
28.3033 0 -0.011097
28.3133 0 -0.0111247
28.3233 0 -0.0110844
28.3333 0 -0.0109748
28.3433 0 -0.0107949
28.3534 0 -0.0105436
28.3634 0 -0.0102201
28.3734 0 -0.00982415
28.3834 0 -0.00935522
28.3934 0 -0.00881332
28.4034 0 -0.00819864
28.4134 0 -0.00751156
28.4234 0 -0.00675273
28.4334 0 -0.00592308
28.4434 0 -0.00502346
28.4535 0 -0.00405534
28.4635 0 -0.00302025
28.4735 0 -0.00191995
28.4835 0 -0.000756153
28.4935 0 0.000468464
28.5035 0 0.00175178
28.5135 0 0.00309097
28.5235 0 0.0044834
28.5335 0 0.00592601
28.5435 0 0.0074155
28.5536 0 0.00894864
28.5636 0 0.0105221
28.5736 0 0.0121315
28.5836 0 0.0137734
28.5936 0 0.0154436
28.6036 0 0.0171382
28.6136 0 0.0188529
28.6236 0 0.0205832
28.6336 0 0.0223255
28.6436 0 0.0240736
28.6537 0 0.0258243
